Schedule End Date_x,Schedule Start Date_x,Platform_x,Ad Type_x,Lifetime Budget_x,Campaign ID,Campaign Name_x,Clicks,Day,Impressions,Platform ID_x,Promoted Brand ID_x,Promoted Class Name_x,Promoted Class Number_x,Promoted Dept Name_x,Promoted Dept Number_x,Promoted OMSID Description_x,Promoted OMSID Number_x,Promoted PVendor Number_x,Promoted Reporting Brand_x,SPA ROAS,SPA Sales_x,Spend,index_x,Promoted OMSID,Schedule End Date_y,Schedule Start Date_y,Platform_y,Ad Type_y,Lifetime Budget_y,Campaign Name_y,Customer Type,Platform ID_y,Promoted Brand ID_y,Promoted Class Name_y,Promoted Class Number_y,Promoted Dept Name_y,Promoted Dept Number_y,Promoted OMSID Description_y,Promoted OMSID Number_y,Promoted PVendor Number_y,Promoted Reporting Brand_y,Purchased Class Name,Purchased Class Number,Purchased Dept Name,Purchased Dept Number,Purchased OMSID Description,Purchased OMSID Number,Purchased SKU Description,Purchased SKU Number,SPA Sales_y,Transaction Type,index_y,Purchased OMSID
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",12,2025-04-27,464,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,,,10.46,23799,319130201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",8,2025-04-27,514,370662,3378,,,,,"Veter 56 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",318938264,883470,CARRO,,,8.08,23804,318938264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",11,2025-04-27,748,370662,3378,,,,,"Granby 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",321677159,883470,CARRO,7.1701720841,75.0,10.46,23811,321677159,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Granby 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",321677159.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Granby 52 in. Integrated LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",321677158.0,GRANBY 52 IN. INTEGRATED LED INDOOR/,1008193886.0,75.0,Online,5487.0,321677158
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",10,2025-04-26,483,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,,,8.83,23832,319130201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",14,2025-04-26,487,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,20.4342298851,266.6667,13.05,23835,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,ASPEN 52 IN. DIMMABLE LED INDOOR/OUT,1006664217.0,160.0,Online,5513.0,317838468
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",14,2025-04-26,487,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,20.4342298851,266.6667,13.05,23835,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Essex 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",318630516.0,ESSEX 52 IN. DIMMABLE LED INDOOR/OUT,1006880642.0,106.6667,Online,5529.0,318630516
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",13,2025-04-26,638,370662,3378,,,,,"Granby 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",321677159,883470,CARRO,5.8873002523,70.0,11.89,23862,321677159,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Granby 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",321677159.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Everest 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan, Light and Remote, Works with Alexa/Google Home/Siri",319929479.0,EVEREST 52 IN. INDOOR/OUTDOOR BLACK,1007512275.0,70.0,Online,5499.0,319929479
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",6,2025-04-26,555,370662,3378,,,,,"Veter 56 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",318938264,883470,CARRO,,,5.88,23868,318938264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",6,2025-04-25,387,370662,3378,,,,,"Veter 56 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",318938264,883470,CARRO,,,5.55,23878,318938264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",6,2025-04-25,306,370662,3378,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201,883470,CARRO,7.9224293785,42.0681,5.31,23879,319130201,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Trendsetter 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",319130201.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,Lainey 52 in. Color Changing Integrated LED Indoor Matte White 10 Speed DC Ceiling Fan with Light Kit and Remote Control,327344581.0,LAINEY 52 IN. COLOR CHANGING INTEGRA,1010354651.0,42.0681,Instore,5562.0,327344581
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",8,2025-04-25,343,370662,3378,,,,,"Granby 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",321677159,883470,CARRO,2.6345586107,18.2048,6.91,23889,321677159,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Granby 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",321677159.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Apex 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",322007175.0,APEX 52 IN. INTEGRATED LED INDOOR/OU,1008292858.0,18.2048,Online,5571.0,322007175
"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,54704,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",7,2025-04-25,347,370662,3378,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468,883470,CARRO,7.2473762376,43.9191,6.06,23907,317838468,"Feb 01, 2026","Feb 21, 2025",ONSITE,PLA,19602.04,"HS523Q-L12-W1-1+S525J1-L11-B5-1+HS563B3-L22-B5-1($1.05/$110)022125（Del HS525E2-L11-B2-1G,$90,081925)",Consumer,370662.0,3378.0,,,,,"Aspen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317838468.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Apex 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",322007175.0,APEX 52 IN. INTEGRATED LED INDOOR/OU,1008292858.0,18.2048,Online,5570.0,322007175
